account_id,credit_score
0xa16eec8476d15caf3908a0eef9458a79908f15b5,81.13
0xa1701f85b28639e2730afa5d5437a72f0d8398eb,58.95
0xa1706674a9b01ba3cbf1fbc38e9ac248d39b52ae,75.57
0xa170ad7bd92d63407879e7e6ccf4aa9c02dbfde8,29.96
0xa1716ff6e902e46bd98b301d52adb10198a91e2e,73.63
0xa171ce97d4cc6302473d228386177045bc12064b,71.7
0xa1747d4a40cddcaa10089852963755701741b9df,71.64
0xa17629a9c312a556f1ccf0c99ad6f15558c54332,69.83
0xa176c0a81caee889c27571657d9391b08d7e1dc2,71.67
0xa176ee689b6ac8670986d104dc513307ce68e2ec,71.84
0xa1787cf89ad6f2b57118604589e0be98b5278cd9,84.32
0xa178c15dd95553da5b79c1ba0bde1659fa2e76c8,33.36
0xa17b7d51d9cef3297e43fb201212a16327436022,39.35
0xa17c05810a6d4ef999d7772a429b67dafa7a2f0f,51.02
0xa17cc2305e6614af7495da70ef17a6fcfd9d27ed,29.96
0xa17e6d451bb26f37f8af59a4c6c793c0e1cf559a,47.9
0xa17f55e1a7645909ae0456efbcba2ac4e7ffb134,71.78
0xa180f9fa04153c3f113f0eae06c4517b070e55da,71.66
0xa183523644414b7fcfb84af210a7898c219c9785,41.84
0xa18492a600176825e79c8902f2a0edd225a0c63d,63.06
0xa1861f4a8d6d846c65fbb1f2ac1965cbc4240301,72.72
0xa187c471c16894c331787d13a74ae663e3ef1e5e,50.72
0xa18952248f0a7b7618e2ab229c4db9b0b9f0006b,62.45
0xa189a8da84ddcf95c4dc900465ceacd6fb693ee6,61.05
0xa189da3bbc776bba711cd2bd24a4d37561c81747,42.16
0xa189fea7d8be09e7a644d0e5ca19c548524894d7,54.99
0xa18ac0865c3f20e9ce133a55a1059380b769f224,68.95
0xa18e8c5c2c7af9f718253029a5b15d6a6655898b,73.56
0xa18f0e28ea0425a9643a2f08ddc252764952ca21,72.01
0xa18f499bdbbb3f96d3633c7aa078790b7a035e2d,71.63
0xa18fceae325010aa6ffb6c917fc49394465a5b8b,66.84
0xa19085a92de036d782d955555d1b35b239992731,78.71
0xa19201a50ecb4cef2d7946791fa94a7275e8259e,29.96
0xa1931969325139c49b6f817eef5571c35a82af5f,71.65
0xa1940ea3f615559255c59da5b16d6da1d1d60e60,84.11
0xa1958a37c21372482deff4618baebbec23c9a449,79.53
0xa195b55f57e7bea7a82bb204c13c57d23a53765b,71.63
0xa196082dc2acdc0f6250dbec583b8505ca9014cf,78.29
0xa1980a25985ad1f2eddb096f0f5f792787de4c9b,29.96
0xa1994522f3979182fb3cfc19c2cea3d8a0f67a08,72.05
0xa19aa7638d7906f4397dc72d60627ee187fa962d,76.81
0xa19b42c62db091df8f483a670df7226a1adce930,74.23
0xa19cf157969459cdd3c6c2dd4953d23a2ac89409,71.91
0xa19d24a70f9c347ec86de32c7602c99d06e3fb23,72.51
0xa19ec8612bb07cdc031d2bbcb60225507f5212f3,60.21
0xa19f27b33b42e397993ce282f37ff572aa459cab,51.72
0xa19f9aaa3ed5fe234cc9487f8f24df3705f9b7d4,72.68
0xa19fea954dcfa48b7c02b0d8d561905e61e57b5c,59.33
0xa1a03db339fc116e24e5d372ddad2c1a7079d626,72.43
0xa1a1aaf613dbc7a29fe131950c65f3f374926d40,35.0
0xa1a2401268b976cb46c35550f2b2428908dd53cb,73.44
0xa1a585a24ab4443c213f84c96eae67798f8d4c97,71.66
0xa1a5e70f816f7e9a8d119bc443653d8b3931b87f,55.64
0xa1a888549eac200f578ffaf0d01332ac59e00d8f,72.11
0xa1a9043a328a4cf9ecefe8bdf921d17f68ea1e1d,29.76
0xa1aa2cd00ac64e4a5e4e8a5c70ffc9c3deb2f8f4,31.15
0xa1aa6d1aab32f74e6e11bddc4a6e3a9696ce45c7,72.21
0xa1aacbaf5b4e35e809949086a3e66b54acef394f,67.53
0xa1aaceb39ddc57026422999c630afbc74caae434,76.28
0xa1ac6262f06e82e93cbc26b13e9370b3abfcfa1b,29.96
0xa1ad0e71b87348b2ca21830067bd584fe3c0a1a0,77.55
0xa1ad54d227a279b04cc479936632234ef3ceeae8,84.6
0xa1ae7a06774dda4737f229d5739d0a007e64763d,72.79
0xa1aeb67fbc7a05d241db514059b54460139b5c8c,46.44
0xa1af214fd557b9d9ed64ef4e05430b76a364ad97,29.96
0xa1b0194fb3ecf7f8251c38cb545bd0a2b02ec0c3,29.96
0xa1b0289d8cd4fda34401aff39c05e4b16a5e9e98,29.96
0xa1b0780ff495bbc7503ada876b4fefa549bdb418,71.69
0xa1b08911b1a6f624cd65a87cb529525c78211330,33.25
0xa1b0e56a34771df73a32fe6636ad2ff4e5d6ccf8,30.67
0xa1b134148d36e7cb68f923b752e72a0b433a5dac,83.04
0xa1b49aa52c0ef7ec5a35adcf7598f025ff84a05c,71.85
0xa1b5277822195f9c96e1d18a7dc12e951f0f94a4,71.63
0xa1b5e8c6eb4ea1ab59d9f439bad884020d69e806,72.31
0xa1b60b1b0e66f6491fdfb1c62cda6db70683313e,71.34
0xa1b733bf8cbe5ef6d97c73268f5c5c0b003152d4,29.96
0xa1b7c37295af8269f51426f7fbf688383d6c0e38,7.27
0xa1b84a99f0e807784df128917c0dbe7837c8917d,70.7
0xa1b9f5b869c6c94b4798dca9ccc70d66d164e795,62.56
0xa1bb6a05f22aa7cf64d4420886fb4eb25c95014f,29.96
0xa1bcc4b7316553333d54d148e42ed8267f802b64,49.16
0xa1bcdc155f4fbf135b5e805e95af2a40c2dd8ac2,71.66
0xa1bd7f3c3b6d158818446a8938b048f0ec2d198b,79.26
0xa1bea8ca552d6155897f6ddc53831bcc1b308841,29.96
0xa1c0ae2f3e18ac29f75d959b9f509c861dba97c0,37.31
0xa1c13d1311fcfd19d17988ccc97f6d034a6d653a,71.76
0xa1c18a1c71c1a5b050533c44cb5c50518cc324f3,29.96
0xa1c399f62a93345449cf8130fe8888de6d73cb5f,30.9
0xa1c433489c62b29b49d5e050073480366f433fcd,30.16
0xa1c4542c9ab54493b38e52c1d023fa422c9ed9ce,71.31
0xa1c6ba8c8ca5bb14a6f811cfb73049892341e4c7,29.96
0xa1c7c279c232f36a16f5fb556fde14e6103e6e24,29.96
0xa1c7d6eae611f1d4d174b4f896ee0126b1f3c07b,71.86
0xa1c7feaa6ccf210cd468303d31f5a3b5cf1ed1bf,34.87
0xa1c8ea00ea6152980e179ee6c342f8f65857aedf,71.42
0xa1cbeac035f02bd1eecb79a0eae04696f460ea61,77.9
0xa1ce0e37b66410c84a93a21824ace76ca6524809,73.85
0xa1d04aec5a7d016110e31691d9290f39bf87b30f,29.96
0xa1d076d74b1958cb8c979b06c5922eb9ff963dee,29.96
0xa1d0cfcd74536081ec39556024d78126f099226c,73.63
0xa1d2d7a0f6775b65b777d550042a4227ca78f718,73.95
0xa1d36889d441c237fd357a45d8379cd4f31288cf,75.71
0xa1d4482dc26a30e48642e62bd4e46d1ef4c5d4db,71.71
0xa1d5b66b8de1327307eb232a0ef468d1c5b22694,32.37
0xa1db63318fffa949bf4754b4e941dbeff5ae753b,71.98
0xa1dbb4bb197de59090a03ff4141eb50404974b1a,72.09
0xa1dd26e1c103c23b953a0fdcb134112e991524e9,41.6
0xa1de433f3637051886bc7ae8c536eedcdeda1743,81.16
0xa1dee5c7da9ae618762ef6dc16d06a294381ff63,75.01
0xa1df0dd6be85f642a47da3dcca7f233bb81784c2,71.8
0xa1e00204a8339c8cb9a2c2dbe55202a500190525,71.67
0xa1e188d1e674c6059532c4ee8ac2ef70ec444692,63.99
0xa1e197f4c55eea558627d61c02887b753bcca919,43.49
0xa1e40ee5d60109202a41f5fcc7a7750d741147b5,71.63
0xa1e4693800e2f00803701b44e91fc965635adf5c,74.69
0xa1e4d2caaa7beedb9daab838ab188f76628224b5,72.13
0xa1e4fd2d0bad3832b8d86238c5bc41555909b406,30.04
0xa1e67f4ff87f22152b18be69d3077e0774074275,73.66
0xa1e6f6b03caf0e9a100ada6cd1f7b2fe5ce03795,69.7
0xa1e84210239bad5571171a8fe304a90e7ffe5189,71.64
0xa1e896dbea3a0844a6476b4e1b2765980464e5bc,30.0
0xa1e90d4333949be49378583ca23ea7faba8af98e,33.21
0xa1eaac6a5711981aa1006e2cddbf5e218e814cdb,73.1
0xa1eb2dad6312fc04a10370851be6fb2ea7e03b89,73.93
0xa1ebfe35d020e9a55f4352171a2c1fe5b198b499,67.85
0xa1ecdac00186d8e3bc78c73c97fea189e6b9e847,29.96
0xa1ed22466308b1d4b2eb583d4fe049d785f8b647,67.28
0xa1ed978b57c3f2d45e9df4031a81a25856e63dd4,71.17
0xa1ee68c4d72a155254b592286a626bcd1f7a9884,71.63
0xa1eef0251be781345ed2fda9d2dda4703c2c91a3,30.4
0xa1f0aca0fade2e7c5fbc6694aa288478a05bbb18,42.07
0xa1f0c9f72fd7159004b65778c4025ff93ad36313,69.54
0xa1f148473729ed78854f0f0da03e20a071a29de8,29.96
0xa1f16f97ab4f9e891a33f4c02d1cb75c7a9d299f,72.2
0xa1f188c7d219efe4037763e451202a323b986f05,71.63
0xa1f3ebf9777ab80935278339049caf7bfb7d2e2d,71.7
0xa1f5b1fe8f34e24dc04cf605ed13c2985fef919e,44.71
0xa1f6222c5d9a93f54a2073c54b25898f05a837f8,77.78
0xa1f62c6b3886a2275e831fe5f65f567ad51164da,71.63
0xa1f647764a609a5f06b80be72a0584904e5626f1,72.1
0xa1f6548304d00a09ec4ccc7dd9f560f15ed9503d,13.66
0xa1f69cca1ab5211af2dfd0d4e24b6bcf1a88dcbd,72.07
0xa1f71a96ac9d6c6c8aa4861976cb3ee8cb3f526e,71.63
0xa1f87d450e31a4ada24bc576fe5ba8e260f858df,29.96
0xa1f89da4b83290254cbda5ec92d064604dc43e78,43.7
0xa1f98d2ab9b530cf8fa810cc21a84b9d1587c067,79.96
0xa1fa2f6bcec8f78ead1227aacb1a8d8b79f0279c,71.65
0xa1fb65947e4f16a3f042264d790f22334a39f3de,71.63
0xa1fc03e69e031ae9682b6e1b2c9669a33de39b09,47.44
0xa1fcacf241e4db24463cd8e1ff883b030b7c8962,29.96
0xa1fd6676e6e404f6dc86e2947f2663bd6727c277,45.7
0xa1fda3f1e46ac8268724eda0b12a65657d01d193,80.05
0xa1fe75cd2818d07ff2086350e6d83792de4b47fc,72.1
0xa1ff27b9be91b7345a0df0ecff586e1788846b09,43.32
0xa1ff94e56b65094cd4590a3350db513dcb5bf2b7,75.12
0xa200393d6522e169580086dbf54e096e0dbbb0d1,49.07
0xa200701d1d40b5e4055f2df0aed82bcfeecd3a5f,71.63
0xa20109a2e9fb653c4265fc248ae70dbbc5da5d9b,51.54
0xa2011982de0d88b2fa136f5de831a85561b2bd91,29.96
0xa201d05df700bf21e805844a2bb5f13092d6501c,71.61
0xa201ef8815a7c1d9b7a6468beb758a02158519b8,75.25
0xa20219c14b41a920e1028a7506b3d31e009d2cf1,71.7
0xa203b0fd254e08d7369cddcc61be5ade37a32728,53.84
0xa204b034e02e00bc858214fd24c8f48670ede140,79.96
0xa204d66c93ab698a7c944fd391875cccd27e55b3,71.76
0xa20565abc81cc5d57f1b0ef953a6f48ad65b5b69,69.47
0xa205d7594e2b0a574a9179dada207f1e14737977,72.74
0xa2085e8149c44cb0dafb403bd2333ea6a40b30b4,72.22
0xa208bc6f328401efa313ccce9b288b7048028ae9,73.08
0xa208d17eda91b3d301d4a1b368ec8453fbc49926,17.38
0xa2091f370bf0f56d014cfd13ad86d876b434ee84,70.44
0xa20943068f343015140ccf6ed8ea4d3d4349e2e8,36.83
0xa20a0b22501e5507114ef1b0e88174f510f01ccb,71.68
0xa20ac9584cd00ceab820ad61cc085ad0a8882628,44.15
0xa20b50f40809ebf7f22b9ec310bdc497bf0bdc71,68.54
0xa20cc1bd727184a16ea0703718c8ca94e5a75884,67.19
0xa20dfb89a753cbf01cf0bae822b0f39573c98424,76.2
0xa20e1fed286628800b73feadb9bf11f233378aeb,79.33
0xa20ea526a2b2e2471a43cb981d613feeef27c9af,68.59
0xa20ef133761203685c529f415c2ede8b480bc3d2,71.24
0xa20ef8a9a21cb318f0d396ba0134698e472e38dd,73.58
0xa20f7c02d1afd9da1eedbb593681c70acef60fb0,74.92
0xa210d33be5eb08aa3e16a6d9243cf2903c121ba4,48.24
0xa21176e0def0744fc5b25967e40dcf66aca64302,45.56
0xa211f0216954c6bc7526b5cc4054430964441855,90.81
0xa213bb1ae36c01c3624d02acc41ca836ecf81c7a,72.0
0xa2151a3a56a25eb9b16c6358a8f8f85f679eae80,52.37
0xa21658e236ac33c0a23393bf889536f031f1e1ad,50.17
0xa216e9d58d735bab958f5f868fe52ac12ed9c70d,71.81
0xa2179b05275ace78f11fc60113bcd54c6fcc7482,38.8
0xa218b0727275881f5511a1a72be03a07a6c30eb0,29.96
0xa219a545d607bb639ffaec3a3effeb04185e3321,74.3
0xa21a69311fffc01b98c06a6c85f9dd1ec1fc34b9,69.27
0xa21b21daf8a91cb3cb9dcb7906db48bc0ff1e6f2,32.46
0xa21c281c2b6cc46d328c59e2d19b96a4814df8e3,29.96
0xa21c96aad5dfcdbbcb8e4ce29bc5f26b9ebc8d4c,39.38
0xa21d533c7dc7f117f84047e3e4ecc95f3649624c,30.05
0xa21d681c800a7a7059c1a440aac91894d55a0252,45.84
0xa21dbdb0b739a001bd372c77f34abe1e9517dfbe,73.29
0xa21f117638bec568078a9ca4c966cebac0d8e461,72.33
0xa21fa4630fb38843b4915bdf947ecb6f91d42d15,77.95
0xa21fcd47750f72e1c0b2b520a6dcc32b3011e177,73.88
0xa21fddc266b438a6834b4e684f9a13a6450af03e,72.24
0xa22003bf951e9a050d4c7600ac1630888ab8d522,63.86
0xa22147329d8da45ac772a13959382903aa60f9b8,71.82
0xa221674edb403a8f714f66af74a2332c3cb5c0c3,63.5
0xa221889c05a37746db276e94bd3d3b9f9c6bb2df,50.74
0xa223e4985bf908ed3f8cacfe964a3d7c8fae4c3b,31.83
0xa224f7a7fca80b687370b697aa1311f3057d4231,79.96
0xa226c4af46f6ba08531ddcf7fd130c5f85042a34,79.96
0xa2283e2b1f8ce63e21e65fb8c7bc6995284f1dd0,34.73
0xa22881cd9fea24b4ed06deac130be0126f4600ec,71.63
0xa22946a48253ac303b5b765a715f92f27f44d37a,52.41
0xa229d2442f494c1b8cd07d19e311b60c49a6250b,62.16
0xa22bfcee8cf92ecee429a5d2560af444edbf006e,73.44
0xa22d2a777080a0ede581c5d43171ca4a069dfc0d,73.65
0xa22d8c0ec8fd980d6635534860a25096c07719eb,78.43
0xa22e2ab0011396c463efeec3f02bde5537754d08,71.88
0xa22e30807b8342fb10cee9d63655d8ac4c4b3072,77.31
0xa22edf91ae53e19dc8f8a2ad5a176236d8f03267,41.53
0xa22f4c8e89070ab2fa3ec5975dbce143d8924cd0,90.75
0xa2304d81a9c195856af5f738a5c9344bd5380d15,72.13
0xa234b234aff51c99de9d95fbed7e7cd730714a2e,71.91
0xa23524c12a63e288ac0073c0c3a1c3f2ec006421,71.48
0xa236ebac22a7c1d5a7817b3aa15ffb900be81ba1,72.93
0xa23712f42ee9ae1971bc0b233887c1831a4c69cb,29.96
0xa23781682f93cbb57d2374447218423754f57d8e,67.03
0xa238726bab4ea5eff9b3fb15aec87c0f30fa9af0,71.78
0xa23c8481f711e1694db1ffce108da667a881ee8d,58.04
0xa23cc81e3fa2430be410ffbe1543f10edd378089,59.17
0xa23cd266ab19fff6428604f200d6b4250e30ba06,71.63
0xa23d922979710caf5694a82468982fc69bb1be5a,77.7
0xa23e3951fb8dac1cf524ad6153d25962a17ad9af,66.15
0xa23f4f345df5cfebbf4cce2c97820fdaf578a194,76.09
0xa23f54e0bb57a6114d831c080823f5fe2616cf98,74.48
0xa2400140c1e0992e05e9cbed5b6c2453b9d1d5c1,78.38
0xa240240a8915ec0d84b6c0a0a2bb12a96dae9d2f,74.33
0xa2410f6925c7b5c6dfc31ccc139609e351df7efa,70.52
0xa2424426f39b2b3dbad309204cb769978480651d,73.73
0xa2444d4d6c3c861c83a1d78c9638e3b9d9980964,30.63
0xa24484ce1c82f1fb3c1d94f1f9d29854ea4d7da2,71.28
0xa246f63417bdd62f1c6937329361dc26b0c28966,71.66
0xa246fccd9c6ad08d08e32b2131d4613625646595,71.54
0xa247dad67a73119365adc8700eea9167fa992dc0,72.02
0xa24802f59c083fbe21a5d272e8372dabbcfc2d53,29.96
0xa24845df82a9e6dfd5d8614d82f4593f28778c7b,90.2
0xa248466d2ab889a51295ad86915bc11e6d3e7b85,29.96
0xa248fef7dc77f31dfc75362b7ca56ebb18967be2,57.31
0xa249ac7499bb7a18f47168f936825452d466dcaf,77.2
0xa24d1aa115e50a6b4c89281a703ae2df58d9eceb,75.5
0xa24d8fdc7944432d2ac4f9ad81aaf3d22235faff,71.63
0xa24e291272642ebbf744baead4a1ee7c589b0f57,71.68
0xa24e37f2ba4fc8034cb779d7f941fb6d2825ccf8,61.4
0xa24e7340d0ce9ee5baf1b38c2c2ce5b533900c60,71.8
0xa24f3497349cf3bd6e6816b7d2c3a1bca31d10fb,74.48
0xa25035a7889e4dd807ed03bfaea78ee981e55e62,72.53
0xa2505f20818438cee30417fd0e5a077164a97bef,72.17
0xa2507c9284654df0ccc419becd458637b3eefc80,76.59
0xa250d10743622fe37248773f518f29b6ed3e013e,71.64
0xa251f9d9ecc606c12eada925f0e5eb12fe9ab50c,71.68
0xa2538488098e73528e5d1bb7ccb5711a6453458f,71.63
0xa25395f262296e6e6c1536b197d1c7302652775e,71.63
0xa254b6b256ac1e12a72eff42bc94ae23bdf6f1ff,71.63
0xa2550a40ebbfb27c8849d69024380e403d1fa495,66.2
0xa25672644f88a9828ec70fa7fd603578c09a6290,71.64
0xa25a14608c97fff7d73c083f7e9f8a944cea79e0,29.96
0xa25a7086a507c8934c53d3d8e3c9c88b6c7f0e51,75.08
0xa25ad78e8bf1ff9e5872662934ec4984b92611ff,48.13
0xa25c739ab2053ea8def1fb5f000404246c3c11cc,29.96
0xa25ca0f459646df5770174b23edd4d90f98eaa26,70.5
0xa25dca8e8d3eb410c4fffc34a31e4c286a776c46,71.1
0xa2604a79c7f43e8a1025914e046d54caf8d254bf,75.16
0xa260b049ddd6567e739139404c7554435c456d9e,30.76
0xa260c2c49bd0e952386ad16f14d32258ffac8be2,72.25
0xa262f46929346c1e5434e6f8e4c5ef1b7a9fa5e7,36.67
0xa263b88219269bf4d6d1b3f6a8642665b2dd5109,74.78
0xa2658d71400273f0bb6892db6892cb1b97e2b8a9,73.13
0xa26679643d7957f429ddffa972d26e27fc110f88,72.6
0xa26710af01c7b12b41d0cfb416a027751828fc5c,82.06
0xa2681c1d8967040b507563c84c1dc9cafff1ea2f,72.05
0xa26848bc1022da93fe52e19aaf3a366677ffef21,78.53
0xa268aadd68b549ce92852b1d8d6a070df71dad09,77.09
0xa2691ac1e5776bb7d9a2e604f907b199eb1b5e95,32.36
0xa2694887f13a7bfee00824ba02b38ae848779136,29.96
0xa2699556d854c3ea5c6d644806ffa6ac47985748,53.22
0xa269d466b2ebde4887f553aebbcf17079ce6c9a0,56.33
0xa26bb96bd7c9f7522739092fb903980ff21a4dab,71.85
0xa26e7689840f6b654859212070ec05e673ff3ca1,73.86
0xa26f043e17cfd1aa701c4a417b215a69ae418744,29.96
0xa26f39c74c6af6270cfa2e5f3c8d7e659490df5c,71.9
0xa26fafc8335763e32ce727eb643df8bd5cf650b5,35.57
0xa27043af1e779dd7b2d8bbb1e4395153274d175c,29.96
0xa272f7683b82684f8a10053d8630fd9ae4ea1f4c,77.97
0xa273288af23e174ce887a1f3d4b64f8005530f6f,73.07
0xa2748dfa06cd3f03fe3a7b669075dd5c05752681,71.63
0xa27515ef606f8b3f6fe46982aaee35a22830443a,69.63
0xa27519b3533185885f4cf6a96e69fdb648eada46,29.96
0xa275345a5848525ade172fbb64695df7ede45e60,54.92
0xa275ca4937a755e7070f486fb3ade4cfb01111fb,71.63
0xa277475d77db4ef44aec0688c3437615bbc5c7f2,57.4
0xa2776ca087e50931f659287e2c21980975332bac,52.61
0xa277a25413a50badfbc84af2520104b1003651a7,68.65
0xa278ec8a03cbe325d07c7e682cefef6bc9391e17,29.96
0xa27a0120c0bd0850a29ef02b60da7e8617aa40c5,71.68
0xa27b46554259c8867b04d98984f43b724e20925a,80.07
0xa27dcc77b36b87169b5575f0d0dbf1566fef7672,32.21
0xa27e6cb4f3c25a19c39503d462c6825f4bb7b611,47.7
0xa27fa682c3ae1a81a041d72e5afffec117018722,73.22
0xa2808d78b4860cc03a10e69683815c1a4cf8c047,76.53
0xa280ace6c01d8df69f612b76bab71ab3e1d0f6b1,71.52
0xa280bf4efcf1d68594c600bd1104678d577d0cf8,71.63
0xa281fb7f9b25ba3bef7e4d5615a4ff256064ab22,71.94
0xa282a0a8d0632c8136b2cbafebb3e3d51e0f0010,59.81
0xa2830c1b035bb9c3e4581731bb7d461dbeeed56e,58.3
0xa284aeb5c6355401bb65d6a5e9dcaa9e37c32c5f,71.87
0xa284b3499d4fc3db457233b3df476cc15677ccad,48.51
0xa28618c3499486361dbc8171272427b5cda251fb,2.48
0xa286e7ddf6b10399412ab7f10c21afdaf3218531,72.45
0xa289e1304e74a354012b2d80958cbdd0178e4796,29.96
0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,72.62
0xa28aafbe1f9a8588f8ed923133185e833aefaf8d,73.35
0xa28adb79f98fafa21a258ecb4f1cd3189f0005f2,73.04
0xa28aefef17b636b92d11a7ac37c69bf59853bd68,72.52
0xa28b0af96d216a8f6a77c61193bd5702dce413da,29.96
0xa28c5ab3faaa7997b0ac2eb638332eb902b10e98,71.74
0xa28e659e4cedfa82189147dae58e62338f924409,29.96
0xa290df4fbbc534ce94056970eb079ccbbb86fd44,74.73
0xa291f3150ae922bf0d91ef7ef0b0597dfa6eb884,73.45
0xa29359db59393162169180ae0698add0d1dc6cce,71.91
0xa293cbde5125c89afde4ae181df6fd95ade876e7,67.44
0xa293e66a6cce3b457c967ca98ec1007f0dbbf90b,72.5
0xa293eb0ce1d777ca7960bc33b0beb2135fd3c3ae,71.76
0xa294287d0a41dfa35ef6d011ba688202a672da38,73.75
0xa294b15a699cbf127c0f7d28d781d68564e015c3,29.96
0xa295596575d7054bb3d93ad272cad87343a58726,72.43
0xa295b00ebeadb0fc2cf40e9d872dc2666466459f,72.02
0xa295f6fab73acc7bdc2466e2c3f52af01a71c29b,70.85
0xa29646f98012e848bc3943203070458bcd1fbc79,38.3
0xa296af27a1e29fc7027b7958f8b7eed61807cc4e,72.23
0xa296e4ec57388337f6903c332a81cfa037fcce98,56.45
0xa29787c9bcd309161265ddbda3e28486a4b62c54,71.83
0xa297c76521d1cf164932b362ef6f49f08ea79a2f,73.58
0xa29960f04a81e3caf25be25ee45651b1e62ca9be,76.88
0xa29a36edd5c0b7a33642eecf9ec152c265781d41,73.86
0xa29c139d2f6c9d7d0838b4a2ab4de9e04e54ecb5,74.49
0xa29c69715997a6458060be091dc547edb4633c03,31.89
0xa29cf8252323a1f3c2c19c14e48a194c023b35de,71.63
0xa29ed649bf632d19a0d045f5a2d85c21079dc0d6,72.47
0xa29f4b83170d310f69220ba108d2280905cbef4a,72.59
0xa29f911af3a37eee3e924ef93407044426c66cb6,71.94
0xa2a01a59ec60b2ab5bbccb939253e04638a2e36c,71.68
0xa2a0c9f48d0bc821732a4f94fb1901fd29b51eeb,71.84
0xa2a1a8c7e25afc1eac866aadad37567427b93413,74.46
0xa2a1ca4f4a97cd485f9ab29708a8cbdc170aeb40,71.63
0xa2a1d604727f191305026ec54de89b01caa9181e,51.04
0xa2a1dfce60da634eeffef83b56a65400eef864a8,71.64
0xa2a232974bbc89c272c20a881739048e3de18441,66.16
0xa2a2a0977044407c399c32a81baba8c4bd70dcd2,71.82
0xa2a36f1d61dcddd6f819dd362055e1131dd67e2b,33.34
0xa2a3febe8800d233fe3b2800b2c7fac1ff99f6b4,30.1
0xa2a448642f0cee98b44e6052686491199ee57640,68.82
0xa2a47574efbf9e1ea9e93de6823f108dca6baab4,81.02
0xa2a5495aa35153e9cee109e67dea706fed067af6,70.17
0xa2a6f9c6d231e50f4c832a41e4999026910c6055,69.09
0xa2a7624aa15f31ecce9d934160dc99caefee25fa,65.17
0xa2a87d68c927f4adf2e19a9d6337e61733a0521a,72.17
0xa2a8d2d0d870ec66f03900891828100f6fa60985,74.69
0xa2a9be465b48367ea68ca5e657c21d7d35fbb9df,29.96
0xa2aab642a0da074a37ce1b4a971138d1bb5f827d,40.27
0xa2ab5208207b516a1c88cccd02de67c90cace0e5,39.22
0xa2ae6413fa6816223235334b05ab634429ed0610,29.96
0xa2af54445328cfd7ae1c4f006b962fb59c925994,76.68
0xa2b0a1a2833c2f9f309d825f87be5ec505e890fc,72.04
0xa2b0ccd7182a1465642c4154bf145fe2874f8809,79.34
0xa2b16c27c0766a1df18892f7b0413b4f5806ee4d,45.71
0xa2b2ddf9dccd566e5a46ee299ce870510e701022,72.43
0xa2b2fed6bfdc3a67c48d12c05b3b1b6b26d4a0c2,31.49
0xa2b52de1f04d3fe7b73003cf4cac108654d57c37,37.04
0xa2b597bd338e039bb9dbe84a71829b151e67b4c6,43.93
0xa2b66d6531ff35a949eafd9813fed67a009b846b,66.26
0xa2b9983621c242249bfe9c7fb6d05bb8ceacbfdd,29.96
0xa2bb7f8dc074f3ba365f2d55586cb8eeefb2c6b8,71.63
0xa2bd45490145fbf324127860c66f7b896e988806,67.54
0xa2bd99d817ce879d6a381674d9978159fad90735,57.03
0xa2bdf16e7f3fb9cc483ff5cd53f33139e7ae0822,67.12
0xa2becaa5d26bcde47293ee44c76bb99492244251,73.47
0xa2bf332fbaefa7a11f5e624102c52773918602c2,29.96
0xa2c0f1083ea1c5279a0111d8886989fb5299d483,69.6
0xa2c12d30156200e10ed7f444aec42b37b58242c3,72.3
0xa2c1aef4106a556526a5679f808d8141fe4c9769,74.45
0xa2c203bc8db8e76549ed1b4ee9713b0b16fae6bb,72.37
0xa2c237d8f177e8b3d2493866121551b6ff90dc50,71.63
0xa2c2dfe0bfd985fe6775b4cdc17ec04d358745e2,78.37
0xa2c35f37333c2bafdc8c697508b93b115b04979f,29.96
0xa2c4a859910359550370b92dc52b0544bf2c9004,71.63
0xa2c4bb632369274049e1751d3f1ac3ec47508216,30.76
0xa2c659531b15bff2556ea7e12d477d3c8761acd9,58.38
0xa2c6817b00a8e45ed15438fdb79564316843c6d9,61.62
0xa2c6920c7861d4e5e636d11865351d6dabd88456,49.29
0xa2c7992178b198279ec9383c3fda00254283fcb8,29.96
0xa2c7ceb2154311d06fb870154c792088dfa294f6,29.96
0xa2c849359005a1a2d9d81f84fbd85885bca18806,74.52
0xa2cb588dfa50a7ae539eda1f7165ca683af424a3,29.96
0xa2cc4a9cc7163b4b7682aa1ea408961dd1297871,32.11
0xa2ccc8d96d2e6f5e94a6b1876ed8cfdc5b05af33,72.68
0xa2cd11faa3e88561ebd7b0d70b2a27d6176cde95,71.63
0xa2cd28ba18834b7e4068bff146345d1dd7a6f1d9,30.12
0xa2cd4d72ae79927c92de9d92b02052a3fdf4b781,29.96
0xa2cdbd966a50fca31df26c7ac78ecfed1c77c42f,82.57
0xa2ce3c6fb325979363ac8bd46ddc141fcf913984,75.09
0xa2d0e24242de841ee9b0435aa561268301ebe6ae,71.63
0xa2d0f7ecbb3f6c118e3c84dd3697455f837a485d,71.63
0xa2d1c3d0d603d6f9de6e757bcd1fcdb6ede930d8,77.62
0xa2d2400a95e4920c20d2f0ce01cb76b9369a39f3,32.45
0xa2d25ade4917e2d8b7aa7d344afcb6c33316122e,41.87
0xa2d3697a43f501a1619d1099b5b21d8ed0371d62,71.52
0xa2d457c57ffa9a8d23a1578eec69d399c29c19bd,73.03
